filepath,instrument,source,note,octave
FatBoy/acoustic_guitar_nylon-mp3/C8.mp3,acoustic_guitar_nylon,FatBoy,C,8
FatBoy/acoustic_guitar_nylon-mp3/D1.mp3,acoustic_guitar_nylon,FatBoy,D,1
FatBoy/acoustic_guitar_nylon-mp3/D2.mp3,acoustic_guitar_nylon,FatBoy,D,2
FatBoy/acoustic_guitar_nylon-mp3/D3.mp3,acoustic_guitar_nylon,FatBoy,D,3
FatBoy/acoustic_guitar_nylon-mp3/D4.mp3,acoustic_guitar_nylon,FatBoy,D,4
FatBoy/acoustic_guitar_nylon-mp3/D5.mp3,acoustic_guitar_nylon,FatBoy,D,5
FatBoy/acoustic_guitar_nylon-mp3/D6.mp3,acoustic_guitar_nylon,FatBoy,D,6
FatBoy/acoustic_guitar_nylon-mp3/D7.mp3,acoustic_guitar_nylon,FatBoy,D,7
FatBoy/acoustic_guitar_nylon-mp3/Db1.mp3,acoustic_guitar_nylon,FatBoy,Db,1
FatBoy/acoustic_guitar_nylon-mp3/Db2.mp3,acoustic_guitar_nylon,FatBoy,Db,2
FatBoy/acoustic_guitar_nylon-mp3/Db3.mp3,acoustic_guitar_nylon,FatBoy,Db,3
FatBoy/acoustic_guitar_nylon-mp3/Db4.mp3,acoustic_guitar_nylon,FatBoy,Db,4
FatBoy/acoustic_guitar_nylon-mp3/Db5.mp3,acoustic_guitar_nylon,FatBoy,Db,5
FatBoy/acoustic_guitar_nylon-mp3/Db6.mp3,acoustic_guitar_nylon,FatBoy,Db,6
FatBoy/acoustic_guitar_nylon-mp3/Db7.mp3,acoustic_guitar_nylon,FatBoy,Db,7
FatBoy/acoustic_guitar_nylon-mp3/E1.mp3,acoustic_guitar_nylon,FatBoy,E,1
FatBoy/acoustic_guitar_nylon-mp3/E2.mp3,acoustic_guitar_nylon,FatBoy,E,2
FatBoy/acoustic_guitar_nylon-mp3/E3.mp3,acoustic_guitar_nylon,FatBoy,E,3
FatBoy/acoustic_guitar_nylon-mp3/E4.mp3,acoustic_guitar_nylon,FatBoy,E,4
FatBoy/acoustic_guitar_nylon-mp3/E5.mp3,acoustic_guitar_nylon,FatBoy,E,5
FatBoy/acoustic_guitar_nylon-mp3/E6.mp3,acoustic_guitar_nylon,FatBoy,E,6
FatBoy/acoustic_guitar_nylon-mp3/E7.mp3,acoustic_guitar_nylon,FatBoy,E,7
FatBoy/acoustic_guitar_nylon-mp3/Eb1.mp3,acoustic_guitar_nylon,FatBoy,Eb,1
FatBoy/acoustic_guitar_nylon-mp3/Eb2.mp3,acoustic_guitar_nylon,FatBoy,Eb,2
FatBoy/acoustic_guitar_nylon-mp3/Eb3.mp3,acoustic_guitar_nylon,FatBoy,Eb,3
FatBoy/acoustic_guitar_nylon-mp3/Eb4.mp3,acoustic_guitar_nylon,FatBoy,Eb,4
FatBoy/acoustic_guitar_nylon-mp3/Eb5.mp3,acoustic_guitar_nylon,FatBoy,Eb,5
FatBoy/acoustic_guitar_nylon-mp3/Eb6.mp3,acoustic_guitar_nylon,FatBoy,Eb,6
FatBoy/acoustic_guitar_nylon-mp3/Eb7.mp3,acoustic_guitar_nylon,FatBoy,Eb,7
FatBoy/acoustic_guitar_nylon-mp3/F1.mp3,acoustic_guitar_nylon,FatBoy,F,1
FatBoy/acoustic_guitar_nylon-mp3/F2.mp3,acoustic_guitar_nylon,FatBoy,F,2
FatBoy/acoustic_guitar_nylon-mp3/F3.mp3,acoustic_guitar_nylon,FatBoy,F,3
FatBoy/acoustic_guitar_nylon-mp3/F4.mp3,acoustic_guitar_nylon,FatBoy,F,4
FatBoy/acoustic_guitar_nylon-mp3/F5.mp3,acoustic_guitar_nylon,FatBoy,F,5
FatBoy/acoustic_guitar_nylon-mp3/F6.mp3,acoustic_guitar_nylon,FatBoy,F,6
FatBoy/acoustic_guitar_nylon-mp3/F7.mp3,acoustic_guitar_nylon,FatBoy,F,7
FatBoy/acoustic_guitar_nylon-mp3/G1.mp3,acoustic_guitar_nylon,FatBoy,G,1
FatBoy/acoustic_guitar_nylon-mp3/G2.mp3,acoustic_guitar_nylon,FatBoy,G,2
FatBoy/acoustic_guitar_nylon-mp3/G3.mp3,acoustic_guitar_nylon,FatBoy,G,3
FatBoy/acoustic_guitar_nylon-mp3/G4.mp3,acoustic_guitar_nylon,FatBoy,G,4
FatBoy/acoustic_guitar_nylon-mp3/G5.mp3,acoustic_guitar_nylon,FatBoy,G,5
FatBoy/acoustic_guitar_nylon-mp3/G6.mp3,acoustic_guitar_nylon,FatBoy,G,6
FatBoy/acoustic_guitar_nylon-mp3/G7.mp3,acoustic_guitar_nylon,FatBoy,G,7
FatBoy/acoustic_guitar_nylon-mp3/Gb1.mp3,acoustic_guitar_nylon,FatBoy,Gb,1
FatBoy/acoustic_guitar_nylon-mp3/Gb2.mp3,acoustic_guitar_nylon,FatBoy,Gb,2
FatBoy/acoustic_guitar_nylon-mp3/Gb3.mp3,acoustic_guitar_nylon,FatBoy,Gb,3
FatBoy/acoustic_guitar_nylon-mp3/Gb4.mp3,acoustic_guitar_nylon,FatBoy,Gb,4
FatBoy/acoustic_guitar_nylon-mp3/Gb5.mp3,acoustic_guitar_nylon,FatBoy,Gb,5
FatBoy/acoustic_guitar_nylon-mp3/Gb6.mp3,acoustic_guitar_nylon,FatBoy,Gb,6
FatBoy/acoustic_guitar_nylon-mp3/Gb7.mp3,acoustic_guitar_nylon,FatBoy,Gb,7
FatBoy/acoustic_guitar_steel-mp3/A0.mp3,acoustic_guitar_steel,FatBoy,A,0
FatBoy/acoustic_guitar_steel-mp3/A1.mp3,acoustic_guitar_steel,FatBoy,A,1
FatBoy/acoustic_guitar_steel-mp3/A2.mp3,acoustic_guitar_steel,FatBoy,A,2
FatBoy/acoustic_guitar_steel-mp3/A3.mp3,acoustic_guitar_steel,FatBoy,A,3
FatBoy/acoustic_guitar_steel-mp3/A4.mp3,acoustic_guitar_steel,FatBoy,A,4
FatBoy/acoustic_guitar_steel-mp3/A5.mp3,acoustic_guitar_steel,FatBoy,A,5
FatBoy/acoustic_guitar_steel-mp3/A6.mp3,acoustic_guitar_steel,FatBoy,A,6
FatBoy/acoustic_guitar_steel-mp3/A7.mp3,acoustic_guitar_steel,FatBoy,A,7
FatBoy/acoustic_guitar_steel-mp3/Ab1.mp3,acoustic_guitar_steel,FatBoy,Ab,1
FatBoy/acoustic_guitar_steel-mp3/Ab2.mp3,acoustic_guitar_steel,FatBoy,Ab,2
FatBoy/acoustic_guitar_steel-mp3/Ab3.mp3,acoustic_guitar_steel,FatBoy,Ab,3
FatBoy/acoustic_guitar_steel-mp3/Ab4.mp3,acoustic_guitar_steel,FatBoy,Ab,4
FatBoy/acoustic_guitar_steel-mp3/Ab5.mp3,acoustic_guitar_steel,FatBoy,Ab,5
FatBoy/acoustic_guitar_steel-mp3/Ab6.mp3,acoustic_guitar_steel,FatBoy,Ab,6
FatBoy/acoustic_guitar_steel-mp3/Ab7.mp3,acoustic_guitar_steel,FatBoy,Ab,7
FatBoy/acoustic_guitar_steel-mp3/B0.mp3,acoustic_guitar_steel,FatBoy,B,0
FatBoy/acoustic_guitar_steel-mp3/B1.mp3,acoustic_guitar_steel,FatBoy,B,1
FatBoy/acoustic_guitar_steel-mp3/B2.mp3,acoustic_guitar_steel,FatBoy,B,2
FatBoy/acoustic_guitar_steel-mp3/B3.mp3,acoustic_guitar_steel,FatBoy,B,3
FatBoy/acoustic_guitar_steel-mp3/B4.mp3,acoustic_guitar_steel,FatBoy,B,4
FatBoy/acoustic_guitar_steel-mp3/B5.mp3,acoustic_guitar_steel,FatBoy,B,5
FatBoy/acoustic_guitar_steel-mp3/B6.mp3,acoustic_guitar_steel,FatBoy,B,6
FatBoy/acoustic_guitar_steel-mp3/B7.mp3,acoustic_guitar_steel,FatBoy,B,7
FatBoy/acoustic_guitar_steel-mp3/Bb0.mp3,acoustic_guitar_steel,FatBoy,Bb,0
FatBoy/acoustic_guitar_steel-mp3/Bb1.mp3,acoustic_guitar_steel,FatBoy,Bb,1
FatBoy/acoustic_guitar_steel-mp3/Bb2.mp3,acoustic_guitar_steel,FatBoy,Bb,2
FatBoy/acoustic_guitar_steel-mp3/Bb3.mp3,acoustic_guitar_steel,FatBoy,Bb,3
FatBoy/acoustic_guitar_steel-mp3/Bb4.mp3,acoustic_guitar_steel,FatBoy,Bb,4
FatBoy/acoustic_guitar_steel-mp3/Bb5.mp3,acoustic_guitar_steel,FatBoy,Bb,5
FatBoy/acoustic_guitar_steel-mp3/Bb6.mp3,acoustic_guitar_steel,FatBoy,Bb,6
FatBoy/acoustic_guitar_steel-mp3/Bb7.mp3,acoustic_guitar_steel,FatBoy,Bb,7
FatBoy/acoustic_guitar_steel-mp3/C1.mp3,acoustic_guitar_steel,FatBoy,C,1
FatBoy/acoustic_guitar_steel-mp3/C2.mp3,acoustic_guitar_steel,FatBoy,C,2
FatBoy/acoustic_guitar_steel-mp3/C3.mp3,acoustic_guitar_steel,FatBoy,C,3
FatBoy/acoustic_guitar_steel-mp3/C4.mp3,acoustic_guitar_steel,FatBoy,C,4
FatBoy/acoustic_guitar_steel-mp3/C5.mp3,acoustic_guitar_steel,FatBoy,C,5
FatBoy/acoustic_guitar_steel-mp3/C6.mp3,acoustic_guitar_steel,FatBoy,C,6
FatBoy/acoustic_guitar_steel-mp3/C7.mp3,acoustic_guitar_steel,FatBoy,C,7
FatBoy/acoustic_guitar_steel-mp3/C8.mp3,acoustic_guitar_steel,FatBoy,C,8
FatBoy/acoustic_guitar_steel-mp3/D1.mp3,acoustic_guitar_steel,FatBoy,D,1
FatBoy/acoustic_guitar_steel-mp3/D2.mp3,acoustic_guitar_steel,FatBoy,D,2
FatBoy/acoustic_guitar_steel-mp3/D3.mp3,acoustic_guitar_steel,FatBoy,D,3
FatBoy/acoustic_guitar_steel-mp3/D4.mp3,acoustic_guitar_steel,FatBoy,D,4
FatBoy/acoustic_guitar_steel-mp3/D5.mp3,acoustic_guitar_steel,FatBoy,D,5
FatBoy/acoustic_guitar_steel-mp3/D6.mp3,acoustic_guitar_steel,FatBoy,D,6
FatBoy/acoustic_guitar_steel-mp3/D7.mp3,acoustic_guitar_steel,FatBoy,D,7
FatBoy/acoustic_guitar_steel-mp3/Db1.mp3,acoustic_guitar_steel,FatBoy,Db,1
FatBoy/acoustic_guitar_steel-mp3/Db2.mp3,acoustic_guitar_steel,FatBoy,Db,2
FatBoy/acoustic_guitar_steel-mp3/Db3.mp3,acoustic_guitar_steel,FatBoy,Db,3
FatBoy/acoustic_guitar_steel-mp3/Db4.mp3,acoustic_guitar_steel,FatBoy,Db,4
FatBoy/acoustic_guitar_steel-mp3/Db5.mp3,acoustic_guitar_steel,FatBoy,Db,5
FatBoy/acoustic_guitar_steel-mp3/Db6.mp3,acoustic_guitar_steel,FatBoy,Db,6
FatBoy/acoustic_guitar_steel-mp3/Db7.mp3,acoustic_guitar_steel,FatBoy,Db,7
FatBoy/acoustic_guitar_steel-mp3/E1.mp3,acoustic_guitar_steel,FatBoy,E,1
FatBoy/acoustic_guitar_steel-mp3/E2.mp3,acoustic_guitar_steel,FatBoy,E,2
FatBoy/acoustic_guitar_steel-mp3/E3.mp3,acoustic_guitar_steel,FatBoy,E,3
FatBoy/acoustic_guitar_steel-mp3/E4.mp3,acoustic_guitar_steel,FatBoy,E,4
FatBoy/acoustic_guitar_steel-mp3/E5.mp3,acoustic_guitar_steel,FatBoy,E,5
FatBoy/acoustic_guitar_steel-mp3/E6.mp3,acoustic_guitar_steel,FatBoy,E,6
FatBoy/acoustic_guitar_steel-mp3/E7.mp3,acoustic_guitar_steel,FatBoy,E,7
FatBoy/acoustic_guitar_steel-mp3/Eb1.mp3,acoustic_guitar_steel,FatBoy,Eb,1
FatBoy/acoustic_guitar_steel-mp3/Eb2.mp3,acoustic_guitar_steel,FatBoy,Eb,2
FatBoy/acoustic_guitar_steel-mp3/Eb3.mp3,acoustic_guitar_steel,FatBoy,Eb,3
FatBoy/acoustic_guitar_steel-mp3/Eb4.mp3,acoustic_guitar_steel,FatBoy,Eb,4
FatBoy/acoustic_guitar_steel-mp3/Eb5.mp3,acoustic_guitar_steel,FatBoy,Eb,5
FatBoy/acoustic_guitar_steel-mp3/Eb6.mp3,acoustic_guitar_steel,FatBoy,Eb,6
FatBoy/acoustic_guitar_steel-mp3/Eb7.mp3,acoustic_guitar_steel,FatBoy,Eb,7
FatBoy/acoustic_guitar_steel-mp3/F1.mp3,acoustic_guitar_steel,FatBoy,F,1
FatBoy/acoustic_guitar_steel-mp3/F2.mp3,acoustic_guitar_steel,FatBoy,F,2
FatBoy/acoustic_guitar_steel-mp3/F3.mp3,acoustic_guitar_steel,FatBoy,F,3
FatBoy/acoustic_guitar_steel-mp3/F4.mp3,acoustic_guitar_steel,FatBoy,F,4
FatBoy/acoustic_guitar_steel-mp3/F5.mp3,acoustic_guitar_steel,FatBoy,F,5
FatBoy/acoustic_guitar_steel-mp3/F6.mp3,acoustic_guitar_steel,FatBoy,F,6
FatBoy/acoustic_guitar_steel-mp3/F7.mp3,acoustic_guitar_steel,FatBoy,F,7
FatBoy/acoustic_guitar_steel-mp3/G1.mp3,acoustic_guitar_steel,FatBoy,G,1
FatBoy/acoustic_guitar_steel-mp3/G2.mp3,acoustic_guitar_steel,FatBoy,G,2
FatBoy/acoustic_guitar_steel-mp3/G3.mp3,acoustic_guitar_steel,FatBoy,G,3
FatBoy/acoustic_guitar_steel-mp3/G4.mp3,acoustic_guitar_steel,FatBoy,G,4
FatBoy/acoustic_guitar_steel-mp3/G5.mp3,acoustic_guitar_steel,FatBoy,G,5
FatBoy/acoustic_guitar_steel-mp3/G6.mp3,acoustic_guitar_steel,FatBoy,G,6
FatBoy/acoustic_guitar_steel-mp3/G7.mp3,acoustic_guitar_steel,FatBoy,G,7
FatBoy/acoustic_guitar_steel-mp3/Gb1.mp3,acoustic_guitar_steel,FatBoy,Gb,1
FatBoy/acoustic_guitar_steel-mp3/Gb2.mp3,acoustic_guitar_steel,FatBoy,Gb,2
FatBoy/acoustic_guitar_steel-mp3/Gb3.mp3,acoustic_guitar_steel,FatBoy,Gb,3
FatBoy/acoustic_guitar_steel-mp3/Gb4.mp3,acoustic_guitar_steel,FatBoy,Gb,4
FatBoy/acoustic_guitar_steel-mp3/Gb5.mp3,acoustic_guitar_steel,FatBoy,Gb,5
FatBoy/acoustic_guitar_steel-mp3/Gb6.mp3,acoustic_guitar_steel,FatBoy,Gb,6
FatBoy/acoustic_guitar_steel-mp3/Gb7.mp3,acoustic_guitar_steel,FatBoy,Gb,7
FatBoy/agogo-mp3/A0.mp3,agogo,FatBoy,A,0
FatBoy/agogo-mp3/A1.mp3,agogo,FatBoy,A,1
FatBoy/agogo-mp3/A2.mp3,agogo,FatBoy,A,2
FatBoy/agogo-mp3/A3.mp3,agogo,FatBoy,A,3
FatBoy/agogo-mp3/A4.mp3,agogo,FatBoy,A,4
FatBoy/agogo-mp3/A5.mp3,agogo,FatBoy,A,5
FatBoy/agogo-mp3/A6.mp3,agogo,FatBoy,A,6
FatBoy/agogo-mp3/A7.mp3,agogo,FatBoy,A,7
FatBoy/agogo-mp3/Ab1.mp3,agogo,FatBoy,Ab,1
FatBoy/agogo-mp3/Ab2.mp3,agogo,FatBoy,Ab,2
FatBoy/agogo-mp3/Ab3.mp3,agogo,FatBoy,Ab,3
FatBoy/agogo-mp3/Ab4.mp3,agogo,FatBoy,Ab,4
FatBoy/agogo-mp3/Ab5.mp3,agogo,FatBoy,Ab,5
FatBoy/agogo-mp3/Ab6.mp3,agogo,FatBoy,Ab,6
FatBoy/agogo-mp3/Ab7.mp3,agogo,FatBoy,Ab,7
FatBoy/agogo-mp3/B0.mp3,agogo,FatBoy,B,0
FatBoy/agogo-mp3/B1.mp3,agogo,FatBoy,B,1
FatBoy/agogo-mp3/B2.mp3,agogo,FatBoy,B,2
FatBoy/agogo-mp3/B3.mp3,agogo,FatBoy,B,3
FatBoy/agogo-mp3/B4.mp3,agogo,FatBoy,B,4
FatBoy/agogo-mp3/B5.mp3,agogo,FatBoy,B,5
FatBoy/agogo-mp3/B6.mp3,agogo,FatBoy,B,6
FatBoy/agogo-mp3/B7.mp3,agogo,FatBoy,B,7
FatBoy/agogo-mp3/Bb0.mp3,agogo,FatBoy,Bb,0
FatBoy/agogo-mp3/Bb1.mp3,agogo,FatBoy,Bb,1
FatBoy/agogo-mp3/Bb2.mp3,agogo,FatBoy,Bb,2
FatBoy/agogo-mp3/Bb3.mp3,agogo,FatBoy,Bb,3
FatBoy/agogo-mp3/Bb4.mp3,agogo,FatBoy,Bb,4
FatBoy/agogo-mp3/Bb5.mp3,agogo,FatBoy,Bb,5
FatBoy/agogo-mp3/Bb6.mp3,agogo,FatBoy,Bb,6
FatBoy/agogo-mp3/Bb7.mp3,agogo,FatBoy,Bb,7
FatBoy/agogo-mp3/C1.mp3,agogo,FatBoy,C,1
FatBoy/agogo-mp3/C2.mp3,agogo,FatBoy,C,2
FatBoy/agogo-mp3/C3.mp3,agogo,FatBoy,C,3
FatBoy/agogo-mp3/C4.mp3,agogo,FatBoy,C,4
FatBoy/agogo-mp3/C5.mp3,agogo,FatBoy,C,5
FatBoy/agogo-mp3/C6.mp3,agogo,FatBoy,C,6
FatBoy/agogo-mp3/C7.mp3,agogo,FatBoy,C,7
FatBoy/agogo-mp3/C8.mp3,agogo,FatBoy,C,8
FatBoy/agogo-mp3/D1.mp3,agogo,FatBoy,D,1
FatBoy/agogo-mp3/D2.mp3,agogo,FatBoy,D,2
FatBoy/agogo-mp3/D3.mp3,agogo,FatBoy,D,3
FatBoy/agogo-mp3/D4.mp3,agogo,FatBoy,D,4
FatBoy/agogo-mp3/D5.mp3,agogo,FatBoy,D,5
FatBoy/agogo-mp3/D6.mp3,agogo,FatBoy,D,6
FatBoy/agogo-mp3/D7.mp3,agogo,FatBoy,D,7
FatBoy/agogo-mp3/Db1.mp3,agogo,FatBoy,Db,1
FatBoy/agogo-mp3/Db2.mp3,agogo,FatBoy,Db,2
FatBoy/agogo-mp3/Db3.mp3,agogo,FatBoy,Db,3
FatBoy/agogo-mp3/Db4.mp3,agogo,FatBoy,Db,4
FatBoy/agogo-mp3/Db5.mp3,agogo,FatBoy,Db,5
FatBoy/agogo-mp3/Db6.mp3,agogo,FatBoy,Db,6
FatBoy/agogo-mp3/Db7.mp3,agogo,FatBoy,Db,7
FatBoy/agogo-mp3/E1.mp3,agogo,FatBoy,E,1
FatBoy/agogo-mp3/E2.mp3,agogo,FatBoy,E,2
FatBoy/agogo-mp3/E3.mp3,agogo,FatBoy,E,3
FatBoy/agogo-mp3/E4.mp3,agogo,FatBoy,E,4
FatBoy/agogo-mp3/E5.mp3,agogo,FatBoy,E,5
FatBoy/agogo-mp3/E6.mp3,agogo,FatBoy,E,6
FatBoy/agogo-mp3/E7.mp3,agogo,FatBoy,E,7
FatBoy/agogo-mp3/Eb1.mp3,agogo,FatBoy,Eb,1
FatBoy/agogo-mp3/Eb2.mp3,agogo,FatBoy,Eb,2
FatBoy/agogo-mp3/Eb3.mp3,agogo,FatBoy,Eb,3
FatBoy/agogo-mp3/Eb4.mp3,agogo,FatBoy,Eb,4
FatBoy/agogo-mp3/Eb5.mp3,agogo,FatBoy,Eb,5
FatBoy/agogo-mp3/Eb6.mp3,agogo,FatBoy,Eb,6
FatBoy/agogo-mp3/Eb7.mp3,agogo,FatBoy,Eb,7
FatBoy/agogo-mp3/F1.mp3,agogo,FatBoy,F,1
FatBoy/agogo-mp3/F2.mp3,agogo,FatBoy,F,2
FatBoy/agogo-mp3/F3.mp3,agogo,FatBoy,F,3
FatBoy/agogo-mp3/F4.mp3,agogo,FatBoy,F,4
FatBoy/agogo-mp3/F5.mp3,agogo,FatBoy,F,5
FatBoy/agogo-mp3/F6.mp3,agogo,FatBoy,F,6
FatBoy/agogo-mp3/F7.mp3,agogo,FatBoy,F,7
FatBoy/agogo-mp3/G1.mp3,agogo,FatBoy,G,1
FatBoy/agogo-mp3/G2.mp3,agogo,FatBoy,G,2
FatBoy/agogo-mp3/G3.mp3,agogo,FatBoy,G,3
FatBoy/agogo-mp3/G4.mp3,agogo,FatBoy,G,4
FatBoy/agogo-mp3/G5.mp3,agogo,FatBoy,G,5
FatBoy/agogo-mp3/G6.mp3,agogo,FatBoy,G,6
FatBoy/agogo-mp3/G7.mp3,agogo,FatBoy,G,7
FatBoy/agogo-mp3/Gb1.mp3,agogo,FatBoy,Gb,1
FatBoy/agogo-mp3/Gb2.mp3,agogo,FatBoy,Gb,2
FatBoy/agogo-mp3/Gb3.mp3,agogo,FatBoy,Gb,3
FatBoy/agogo-mp3/Gb4.mp3,agogo,FatBoy,Gb,4
FatBoy/agogo-mp3/Gb5.mp3,agogo,FatBoy,Gb,5
FatBoy/agogo-mp3/Gb6.mp3,agogo,FatBoy,Gb,6
FatBoy/agogo-mp3/Gb7.mp3,agogo,FatBoy,Gb,7
FatBoy/alto_sax-mp3/A0.mp3,alto_sax,FatBoy,A,0
FatBoy/alto_sax-mp3/A1.mp3,alto_sax,FatBoy,A,1
FatBoy/alto_sax-mp3/A2.mp3,alto_sax,FatBoy,A,2
FatBoy/alto_sax-mp3/A3.mp3,alto_sax,FatBoy,A,3
FatBoy/alto_sax-mp3/A4.mp3,alto_sax,FatBoy,A,4
FatBoy/alto_sax-mp3/A5.mp3,alto_sax,FatBoy,A,5
FatBoy/alto_sax-mp3/A6.mp3,alto_sax,FatBoy,A,6
FatBoy/alto_sax-mp3/A7.mp3,alto_sax,FatBoy,A,7
FatBoy/alto_sax-mp3/Ab1.mp3,alto_sax,FatBoy,Ab,1
FatBoy/alto_sax-mp3/Ab2.mp3,alto_sax,FatBoy,Ab,2
FatBoy/alto_sax-mp3/Ab3.mp3,alto_sax,FatBoy,Ab,3
FatBoy/alto_sax-mp3/Ab4.mp3,alto_sax,FatBoy,Ab,4
FatBoy/alto_sax-mp3/Ab5.mp3,alto_sax,FatBoy,Ab,5
FatBoy/alto_sax-mp3/Ab6.mp3,alto_sax,FatBoy,Ab,6
FatBoy/alto_sax-mp3/Ab7.mp3,alto_sax,FatBoy,Ab,7
FatBoy/alto_sax-mp3/B0.mp3,alto_sax,FatBoy,B,0
FatBoy/alto_sax-mp3/B1.mp3,alto_sax,FatBoy,B,1
FatBoy/alto_sax-mp3/B2.mp3,alto_sax,FatBoy,B,2
FatBoy/alto_sax-mp3/B3.mp3,alto_sax,FatBoy,B,3
FatBoy/alto_sax-mp3/B4.mp3,alto_sax,FatBoy,B,4
FatBoy/alto_sax-mp3/B5.mp3,alto_sax,FatBoy,B,5
FatBoy/alto_sax-mp3/B6.mp3,alto_sax,FatBoy,B,6
FatBoy/alto_sax-mp3/B7.mp3,alto_sax,FatBoy,B,7
FatBoy/alto_sax-mp3/Bb0.mp3,alto_sax,FatBoy,Bb,0
FatBoy/alto_sax-mp3/Bb1.mp3,alto_sax,FatBoy,Bb,1
FatBoy/alto_sax-mp3/Bb2.mp3,alto_sax,FatBoy,Bb,2
FatBoy/alto_sax-mp3/Bb3.mp3,alto_sax,FatBoy,Bb,3
FatBoy/alto_sax-mp3/Bb4.mp3,alto_sax,FatBoy,Bb,4
FatBoy/alto_sax-mp3/Bb5.mp3,alto_sax,FatBoy,Bb,5
FatBoy/alto_sax-mp3/Bb6.mp3,alto_sax,FatBoy,Bb,6
FatBoy/alto_sax-mp3/Bb7.mp3,alto_sax,FatBoy,Bb,7
FatBoy/alto_sax-mp3/C1.mp3,alto_sax,FatBoy,C,1
FatBoy/alto_sax-mp3/C2.mp3,alto_sax,FatBoy,C,2
FatBoy/alto_sax-mp3/C3.mp3,alto_sax,FatBoy,C,3
FatBoy/alto_sax-mp3/C4.mp3,alto_sax,FatBoy,C,4
FatBoy/alto_sax-mp3/C5.mp3,alto_sax,FatBoy,C,5
FatBoy/alto_sax-mp3/C6.mp3,alto_sax,FatBoy,C,6
FatBoy/alto_sax-mp3/C7.mp3,alto_sax,FatBoy,C,7
FatBoy/alto_sax-mp3/C8.mp3,alto_sax,FatBoy,C,8
FatBoy/alto_sax-mp3/D1.mp3,alto_sax,FatBoy,D,1
FatBoy/alto_sax-mp3/D2.mp3,alto_sax,FatBoy,D,2
FatBoy/alto_sax-mp3/D3.mp3,alto_sax,FatBoy,D,3
FatBoy/alto_sax-mp3/D4.mp3,alto_sax,FatBoy,D,4
FatBoy/alto_sax-mp3/D5.mp3,alto_sax,FatBoy,D,5
FatBoy/alto_sax-mp3/D6.mp3,alto_sax,FatBoy,D,6
FatBoy/alto_sax-mp3/D7.mp3,alto_sax,FatBoy,D,7
FatBoy/alto_sax-mp3/Db1.mp3,alto_sax,FatBoy,Db,1
FatBoy/alto_sax-mp3/Db2.mp3,alto_sax,FatBoy,Db,2
FatBoy/alto_sax-mp3/Db3.mp3,alto_sax,FatBoy,Db,3
FatBoy/alto_sax-mp3/Db4.mp3,alto_sax,FatBoy,Db,4
FatBoy/alto_sax-mp3/Db5.mp3,alto_sax,FatBoy,Db,5
FatBoy/alto_sax-mp3/Db6.mp3,alto_sax,FatBoy,Db,6
FatBoy/alto_sax-mp3/Db7.mp3,alto_sax,FatBoy,Db,7
FatBoy/alto_sax-mp3/E1.mp3,alto_sax,FatBoy,E,1
FatBoy/alto_sax-mp3/E2.mp3,alto_sax,FatBoy,E,2
FatBoy/alto_sax-mp3/E3.mp3,alto_sax,FatBoy,E,3
FatBoy/alto_sax-mp3/E4.mp3,alto_sax,FatBoy,E,4
FatBoy/alto_sax-mp3/E5.mp3,alto_sax,FatBoy,E,5
FatBoy/alto_sax-mp3/E6.mp3,alto_sax,FatBoy,E,6
FatBoy/alto_sax-mp3/E7.mp3,alto_sax,FatBoy,E,7
FatBoy/alto_sax-mp3/Eb1.mp3,alto_sax,FatBoy,Eb,1
FatBoy/alto_sax-mp3/Eb2.mp3,alto_sax,FatBoy,Eb,2
FatBoy/alto_sax-mp3/Eb3.mp3,alto_sax,FatBoy,Eb,3
FatBoy/alto_sax-mp3/Eb4.mp3,alto_sax,FatBoy,Eb,4
FatBoy/alto_sax-mp3/Eb5.mp3,alto_sax,FatBoy,Eb,5
FatBoy/alto_sax-mp3/Eb6.mp3,alto_sax,FatBoy,Eb,6
FatBoy/alto_sax-mp3/Eb7.mp3,alto_sax,FatBoy,Eb,7
FatBoy/alto_sax-mp3/F1.mp3,alto_sax,FatBoy,F,1
FatBoy/alto_sax-mp3/F2.mp3,alto_sax,FatBoy,F,2
FatBoy/alto_sax-mp3/F3.mp3,alto_sax,FatBoy,F,3
FatBoy/alto_sax-mp3/F4.mp3,alto_sax,FatBoy,F,4
FatBoy/alto_sax-mp3/F5.mp3,alto_sax,FatBoy,F,5
FatBoy/alto_sax-mp3/F6.mp3,alto_sax,FatBoy,F,6
FatBoy/alto_sax-mp3/F7.mp3,alto_sax,FatBoy,F,7
FatBoy/alto_sax-mp3/G1.mp3,alto_sax,FatBoy,G,1
FatBoy/alto_sax-mp3/G2.mp3,alto_sax,FatBoy,G,2
FatBoy/alto_sax-mp3/G3.mp3,alto_sax,FatBoy,G,3
FatBoy/alto_sax-mp3/G4.mp3,alto_sax,FatBoy,G,4
FatBoy/alto_sax-mp3/G5.mp3,alto_sax,FatBoy,G,5
FatBoy/alto_sax-mp3/G6.mp3,alto_sax,FatBoy,G,6
FatBoy/alto_sax-mp3/G7.mp3,alto_sax,FatBoy,G,7
FatBoy/alto_sax-mp3/Gb1.mp3,alto_sax,FatBoy,Gb,1
FatBoy/alto_sax-mp3/Gb2.mp3,alto_sax,FatBoy,Gb,2
FatBoy/alto_sax-mp3/Gb3.mp3,alto_sax,FatBoy,Gb,3
FatBoy/alto_sax-mp3/Gb4.mp3,alto_sax,FatBoy,Gb,4
